"MKTG", "381", "FUNDAMENTALS OF MARKETING RESEARCH", "The primary tool for exploring new opportunities in the marketplace. Emphasis will be on how to: 1) specify information needs and design a research study to meet those needs; 2) collect, analyze and use marketing research data to make effective marketing decisions; 3) communicate the research findings and their implications to various publics.", " Majors Only. MKTG 380.", "4"
"MKTG", "382", "BUYING BEHAVIOR AND ANALYSIS", "Perception, motivation, learning, attitude structure and change, social influences and cultural forces relevant to buyer behavior and decision processes. Implications for marketing planning, analysis and management.", " Majors Only. MKTG 380", "4"
"MKTG", "471", "SPORTS MARKETING", "Application of marketing principles and concepts in the sports industry. Includes sponsorships, branding, promotions, public relations, licensing, and sports consumer research and behavior.", " Majors Only. MKTG 381, MKTG 382", "4"
"MKTG", "473", "New Product Marketing", "This course explores strategies for effective commercialization of innovation and key concepts in branding. Course will focus on three frameworks for innovation management, and students will discuss and apply these frameworks through several business cases.", " Majors only. MKTG 381 and MKTG 382.", "4"
"MKTG", "474", "MARKETING STRATEGIES FOR SUSTAINABILITY", "This course will provide students with the skills for developing and marketing a sustainable product. It will cover key concepts and tools related to marketing mix decisions, such as product design-for-environment, pricing based on full cost accounting, greening of the supply chain, and life cycle impact assessment. Strategies for reducing the environmental impacts of products and services will be emphasized.", " Majors only. MKTG 381 and MKTG 382.", "4"
"MKTG", "480", "MARKETING INTERNSHIP", "Marketing-related employment, research or special project experience. Emphasis is on applying marketing principles in an academically guided setting. Minimum requirements include a written proposal and a comprehensive final report. Cannot be used as one of the two 400-level marketing elective prerequisites for MKTG 489; however, MKTG 480 may be used as one of the four 400-level MKTG electives in the marketing concentration.", " Majors Only. MKTG 381, MKTG 382. Permission of instructor.", "4"
"MKTG", "481", "ADVANCED MARKETING RESEARCH AND ANALYSIS", "Focuses on advanced questionnaire design, enhancing the validity of survey research, value of information and multivariate analysis of market research data. The course is based around a market research project completed for a real business client.", " Majors Only. MKTG 381, MKTG 382, DSCI 305", "4"
"MKTG", "482", "PERSONAL SELLING AND SALES MANAGEMENT", "Planning and implementation of personal selling activities. Management of the sales force &#8211; objectives, recruiting, selection, training, motivation, compensation, evaluation and control. Emphasis on sustainable business-to-business selling.", " Majors Only. MKTG 382", "4"
"MKTG", "483", "INTEGRATED MARKETING COMMUNICATIONS", "Covers the different types of marketing communications and how to integrate them into a coherent IMC plan: advertising (media and creative strategies), sales promotion, public relations, direct marketing, event sponsorship, brand placement, internet advertising, search engine optimization, web site design, and viral communication tactics (e.g., social networks, user-generated content).  Emphasis is on &#8216;new media&#8217; and Web 2.0 strategies.  Students develop a comprehensive IMC plan for an existing or invented product or service.", " Majors Only. MKTG 381, MKTG 382", "4"
"MKTG", "484", "RETAILING", "Administration and strategic planning in large and small retail firms. Management of retail functions: stock planning, inventory control, markup and pricing, retail accounting, merchandising, retail promotion, human resources management, store location, design and layout, legal and ethical issues, information systems.", " Majors Only. MKTG 381, MKTG 382.", "4"
"MKTG", "486", "INTERNATIONAL MARKETING MANAGEMENT", "Formulation and implementation of international marketing strategies. Analysis of the contemporary global marketing environment, marketing mix issues and decisions in international markets, global competitive analysis and strategy, organizing for international marketing, current problems and practices in multinational firms.", " Majors Only. MKTG 380", "4"
"MKTG", "487", "NONPROFIT MARKETING", "Marketing strategies for all types of nonprofit organizations.  Includes marketing mix, as well as fund raising, volunteer management, nonprofit branding, and the use of public media.", " Majors Only. MKTG 381", "4"
"MKTG", "488", "TOPICS IN MARKETING", "Varying topics in marketing such as distribution systems, marketing on the internet, geographic information systems in business and direct marketing. Repeatable with various topics to a maximum of 8 cr.", " Majors Only. Vary by topic.", "4"
"MKTG", "489", "MARKETING MANAGEMENT AND STRATEGY", "Application of marketing management and strategic concepts in a case problem and market simulation format. Emphasis on marketing planning, implementation of the marketing mix and utilization of market research information.", " Majors Only. MKTG 381, MKTG 382, and two 400-level marketing courses (excluding MKTG 480, MKTG 490).", "4"
"MKTG", "490", "CUSTOMIZED INTERNSHIP IN MARKETING", "Practical application of skills and theories learned in the classroom through work or special project experience in public or private organizations. Repeatable to a maximum of 12 credits. Cannot be applied to the marketing concentration.", " Majors Only. MKTG 381 and MKTG 382. Permission of instructor.", "1"
"MBA", "502", "MICROECONOMICS", "An analytic approach to the theory of the consumer, the firm and markets. Emphasis is placed on the development of managerial tools for understanding supply and demand concepts and the determination of prices in various market settings for both outputs and inputs. The problems of market efficiency, externalities and public goods are also considered from an analytical and policy perspective.", " Admission to the MBA program.", "4"
"MBA", "503", "MACROECONOMICS", "The study of the national economy and the interpretation of national economic performance. Material includes the causes and policy remedies for business cycles, unemployment, inflation and the twin deficits (government and foreign trade). Topics such as Keynesian and classical theories, monetary and fiscal policy, and international trade are studied in an analytic perspective with emphasis on the behavior of business cycles and the issues facing the national economy in an international setting.", " Admission to the MBA program.", "4"
